item,pair,form,form_numeric,speaker_id,target_child_id,age,pitch_mean,pitch_mean_scaled,pitch_range,pitch_range_scaled
kitty,kitty_cat,CDS,0,22729,22728,20,311.80956, 8.432083e-01,395.6401545, 1.4490940956
kitty,kitty_cat,CDS,0,22729,22728,20,246.72865,-1.421780e-01,349.7083715, 1.0113283585
kitty,kitty_cat,CDS,0,22744,22743,13,355.16590, 1.499664e+00,256.5550500, 0.1235045085
kitty,kitty_cat,CDS,0,22744,22743,13,327.49650, 1.080723e+00,266.9532621, 0.2226075845
kitty,kitty_cat,CDS,0,22729,22728,33,283.36151, 4.124780e-01,426.5097477, 1.7433054089
kitty,kitty_cat,CDS,0,22744,22743,13,271.60155, 2.344211e-01,202.6381941,-0.3903652053
kitty,kitty_cat,CDS,0,22744,22743,13,293.83565, 5.710663e-01,373.2431812, 1.2356334614
kitty,kitty_cat,CDS,0,22744,22743,14,117.12552,-2.104492e+00, 29.1248583,-2.0440827042
kitty,kitty_cat,CDS,0,22744,22743,17,264.23859, 1.229388e-01,389.5181887, 1.3907469838
kitty,kitty_cat,CDS,0,22744,22743,14,326.52906, 1.066075e+00,319.8239746, 0.7265067345
kitty,kitty_cat,CDS,0,22744,22743,14,365.82026, 1.660981e+00,245.9189408, 0.0221340872
kitty,kitty_cat,CDS,0,22744,22743,18,203.86423,-7.911858e-01,319.2557746, 0.7210913452
kitty,kitty_cat,CDS,0,22744,22743,18,202.71233,-8.086266e-01,226.7970082,-0.1601128534
kitty,kitty_cat,CDS,0,22744,22743,18,316.59591, 9.156780e-01,300.9199504, 0.5463366315
kitty,kitty_cat,CDS,0,22744,22743,17,363.87153, 1.631476e+00,247.1182926, 0.0335648456
kitty,kitty_cat,CDS,0,22744,22743,18,197.02313,-8.947665e-01,130.6050796,-1.0768970003
kitty,kitty_cat,CDS,0,22751,22743,20,266.34949, 1.548999e-01,140.0999169,-0.9864037914
kitty,kitty_cat,CDS,0,22744,22743,21,211.97458,-6.683875e-01,184.9226886,-0.5592077972
kitty,kitty_cat,CDS,0,22744,22743,21,243.97332,-1.838964e-01,318.1230348, 0.7102954506
kitty,kitty_cat,CDS,0,22744,22743,21,223.14253,-4.992942e-01,348.7255206, 1.0019610222
kitty,kitty_cat,CDS,0,22744,22743,18,305.66884, 7.502320e-01,101.7616622,-1.3517972775
kitty,kitty_cat,CDS,0,22744,22743,18,285.44994, 4.440987e-01,125.6846023,-1.1237929889
kitty,kitty_cat,CDS,0,22744,22743,18,257.42021, 1.970215e-02,299.8915961, 0.5365356120
kitty,kitty_cat,CDS,0,22744,22743,16,310.62529, 8.252772e-01,458.8720234, 2.0517431521
kitty,kitty_cat,CDS,0,22744,22743,22,197.82126,-8.826821e-01,181.8494716,-0.5884979539
kitty,kitty_cat,CDS,0,22744,22743,22,270.70404, 2.208319e-01,234.0957452,-0.0905501935
kitty,kitty_cat,CDS,0,22744,22743,25,226.76297,-4.444773e-01,138.1377189,-1.0051050689
kitty,kitty_cat,CDS,0,22744,22743,19,253.78706,-3.530707e-02,170.5981797,-0.6957315463
kitty,kitty_cat,CDS,0,22744,22743,30,242.72095,-2.028584e-01,421.1465213, 1.6921896765
kitty,kitty_cat,CDS,0,22744,22743,33,280.94928, 3.759545e-01,148.6099620,-0.9052964198
kitty,kitty_cat,CDS,0,22744,22743,30,381.47553, 1.898017e+00,277.3976800, 0.3221510382
kitty,kitty_cat,CDS,0,22744,22743,26,234.76256,-3.233560e-01,333.7546598, 0.8592770360
kitty,kitty_cat,CDS,0,22756,22755,14,247.35189,-1.327416e-01,264.5104675, 0.1993258460
kitty,kitty_cat,CDS,0,22756,22755,14,308.78162, 7.973623e-01,195.6207656,-0.4572467749
kitty,kitty_cat,CDS,0,22756,22755,14,307.59652, 7.794189e-01,446.0614456, 1.9296483484
kitty,kitty_cat,CDS,0,22756,22755,14,250.82811,-8.010838e-02,306.4224308, 0.5987795641
kitty,kitty_cat,CDS,0,22756,22755,14,294.75888, 5.850449e-01,341.8167701, 0.9361152385
kitty,kitty_cat,CDS,0,22756,22755,14,328.15528, 1.090698e+00,351.9976865, 1.0331473176
kitty,kitty_cat,CDS,0,22756,22755,15,185.26210,-1.072840e+00, 97.8897288,-1.3886998241
kitty,kitty_cat,CDS,0,22756,22755,15,221.78459,-5.198547e-01,284.0127344, 0.3851976689
kitty,kitty_cat,CDS,0,22744,22743,34,303.46117, 7.168057e-01,266.3167023, 0.2165406726
kitty,kitty_cat,CDS,0,22756,22755,19,350.16689, 1.423974e+00,436.2084972, 1.8357420609
kitty,kitty_cat,CDS,0,22756,22755,18,256.85318, 1.111678e-02,355.3397494, 1.0649997850
kitty,kitty_cat,CDS,0,22756,22755,19,402.78522, 2.220665e+00,250.4697523, 0.0655068724
kitty,kitty_cat,CDS,0,22756,22755,18,290.81436, 5.253210e-01,419.5146368, 1.6766365435
kitty,kitty_cat,CDS,0,22756,22755,18,198.62370,-8.705324e-01,379.4531789, 1.2948195863
kitty,kitty_cat,CDS,0,22756,22755,18,192.32477,-9.659042e-01,181.8595139,-0.5884022429
kitty,kitty_cat,CDS,0,22756,22755,18,221.15566,-5.293773e-01,350.8337541, 1.0220541336
kitty,kitty_cat,CDS,0,22756,22755,18,244.24432,-1.797933e-01,338.7235541, 0.9066344764
kitty,kitty_cat,CDS,0,22756,22755,18,198.93879,-8.657617e-01,223.7996898,-0.1886796367
kitty,kitty_cat,CDS,0,22756,22755,18,166.44741,-1.357712e+00, 42.9061241,-1.9127364864
kitty,kitty_cat,CDS,0,22756,22755,18,204.69191,-7.786540e-01,291.4369079, 0.4559558357
kitty,kitty_cat,CDS,0,22756,22755,18,291.95917, 5.426546e-01,308.3076589, 0.6167472590
kitty,kitty_cat,CDS,0,22756,22755,18,190.51920,-9.932422e-01,177.1331482,-0.6334481966
kitty,kitty_cat,CDS,0,22756,22755,18,186.64821,-1.051853e+00,323.8851453, 0.7652128603
kitty,kitty_cat,CDS,0,22756,22755,18,158.42682,-1.479151e+00,264.7880270, 0.2019712045
kitty,kitty_cat,CDS,0,22756,22755,18,226.86258,-4.429691e-01,365.5810112, 1.1626070021
kitty,kitty_cat,CDS,0,22756,22755,18,278.64832, 3.411158e-01,200.2855791,-0.4127874621
kitty,kitty_cat,CDS,0,22756,22755,18,177.88539,-1.184530e+00,422.6953781, 1.7069514903
kitty,kitty_cat,CDS,0,22756,22755,18,266.36185, 1.550871e-01,408.8613417, 1.5751023270
kitty,kitty_cat,CDS,0,22756,22755,18,171.93078,-1.274688e+00,239.2190582,-0.0417210228
kitty,kitty_cat,CDS,0,22756,22755,18,221.44183,-5.250444e-01,418.9395439, 1.6711554596
kitty,kitty_cat,CDS,0,22756,22755,18,194.18981,-9.376656e-01,244.9023202, 0.0124448992
kitty,kitty_cat,CDS,0,22756,22755,18,168.91129,-1.320406e+00, 56.0913524,-1.7870709711
kitty,kitty_cat,CDS,0,22756,22755,18,290.94469, 5.272944e-01,410.5995876, 1.5916691672
kitty,kitty_cat,CDS,0,22756,22755,18,242.17966,-2.110541e-01,271.7334186, 0.2681662059
kitty,kitty_cat,CDS,0,22756,22755,18,365.65893, 1.658538e+00,289.8579100, 0.4409067539
kitty,kitty_cat,CDS,0,22756,22755,18,152.06499,-1.575475e+00,392.8266653, 1.4222793480
kitty,kitty_cat,CDS,0,22756,22755,18,218.32132,-5.722919e-01,297.0332967, 0.5092937886
kitty,kitty_cat,CDS,0,22756,22755,18,300.25076, 6.681971e-01,423.9847109, 1.7192398380
kitty,kitty_cat,CDS,0,22756,22755,18,195.65358,-9.155028e-01,373.8980877, 1.2418752318
kitty,kitty_cat,CDS,0,22756,22755,18,223.66834,-4.913329e-01,359.7571647, 1.1071012004
kitty,kitty_cat,CDS,0,22756,22755,18,319.53221, 9.601364e-01,381.2533295, 1.3119764259
kitty,kitty_cat,CDS,0,22756,22755,18,217.46003,-5.853326e-01,379.9630609, 1.2996791597
kitty,kitty_cat,CDS,0,22756,22755,19,253.16824,-4.467668e-02,416.9416325, 1.6521138050
kitty,kitty_cat,CDS,0,22756,22755,17,291.13445, 5.301675e-01,387.4309020, 1.3708535125
kitty,kitty_cat,CDS,0,22756,22755,20,321.62890, 9.918823e-01,254.2501227, 0.1015367529
kitty,kitty_cat,CDS,0,22756,22755,20,268.42843, 1.863770e-01,412.6790616, 1.6114881777
kitty,kitty_cat,CDS,0,22756,22755,20,192.29867,-9.662993e-01,393.3738304, 1.4274942582
kitty,kitty_cat,CDS,0,22756,22755,20,239.32110,-2.543353e-01,182.0607375,-0.5864844249
kitty,kitty_cat,CDS,0,22756,22755,20,165.37392,-1.373965e+00,296.1847504, 0.5012064803
kitty,kitty_cat,CDS,0,22756,22755,20,110.09899,-2.210880e+00,134.3612323,-1.0410979338
kitty,kitty_cat,CDS,0,22756,22755,25,231.98352,-3.654332e-01,121.1695609,-1.1668248574
kitty,kitty_cat,CDS,0,22756,22755,25,164.65841,-1.384799e+00,152.1043455,-0.8719922186
kitty,kitty_cat,CDS,0,22756,22755,24,204.73926,-7.779371e-01,163.3592737,-0.7647239688
kitty,kitty_cat,CDS,0,22756,22755,24,198.61055,-8.707315e-01,163.8294181,-0.7602431260
kitty,kitty_cat,CDS,0,22756,22755,24,179.29839,-1.163136e+00,108.0473212,-1.2918900419
kitty,kitty_cat,CDS,0,22756,22755,24,172.26055,-1.269695e+00, 54.6442099,-1.8008633681
kitty,kitty_cat,CDS,0,22756,22755,24,244.95444,-1.690413e-01,153.4635909,-0.8590375487
kitty,kitty_cat,CDS,0,22756,22755,24,175.61386,-1.218923e+00, 47.7161488,-1.8668931967
kitty,kitty_cat,CDS,0,22756,22755,24,174.11306,-1.241646e+00,219.9176992,-0.2256780367
kitty,kitty_cat,CDS,0,22756,22755,24,354.80458, 1.494193e+00,345.9695991, 0.9756949396
kitty,kitty_cat,CDS,0,22756,22755,24,313.82587, 8.737371e-01,281.1079252, 0.3575125701
kitty,kitty_cat,CDS,0,22756,22755,25,149.88749,-1.608444e+00,141.5422096,-0.9726576165
kitty,kitty_cat,CDS,0,22756,22755,25,290.52469, 5.209353e-01,377.9934956, 1.2809076654
kitty,kitty_cat,CDS,0,22756,22755,31,207.06031,-7.427941e-01, 85.9434876,-1.5025568259
kitty,kitty_cat,CDS,0,22756,22755,40,416.94309, 2.435029e+00,246.5572673, 0.0282178375
kitty,kitty_cat,CDS,0,22756,22755,41,204.84590,-7.763224e-01,204.5939802,-0.3717250369
mom,mommy_mom,ADS,1, 1733, 1732,18,310.93622, 7.416129e-01,368.5403159, 1.0184763987
mom,mommy_mom,ADS,1, 2357, 2335,17,203.03495,-8.541634e-01,167.4819149,-0.7789956643
mom,mommy_mom,ADS,1, 2471, 2335,22,343.48454, 1.222977e+00,376.1322742, 1.0863488821
mom,mommy_mom,ADS,1, 2540, 2539,20,347.03687, 1.275513e+00,331.9019904, 0.6909279541
mom,mommy_mom,ADS,1, 2540, 2539,20,272.48508, 1.729503e-01,391.0543034, 1.2197525615
mom,mommy_mom,ADS,1, 2540, 2539,20,253.25610,-1.114315e-01,349.7385552, 0.8503877266
mom,mommy_mom,ADS,1, 2540, 2539,20,317.37634, 8.368572e-01,213.5270883,-0.3673495338
mom,mommy_mom,ADS,1, 2540, 2539,20,346.91630, 1.273730e+00,336.4089746, 0.7312206158
mom,mommy_mom,ADS,1, 2540, 2539,20,327.44743, 9.858009e-01,371.9031617, 1.0485404063
mom,mommy_mom,ADS,1, 2540, 2539,20,259.65616,-1.677951e-02,350.4149017, 0.8564342978
mom,mommy_mom,ADS,1, 2535, 2533, 9,345.18022, 1.248055e+00,206.8015963,-0.4274757649
mom,mommy_mom,ADS,1, 2535, 2533, 9,243.19818,-2.601804e-01,387.9965455, 1.1924160546
mom,mommy_mom,ADS,1, 2535, 2533, 9,289.99136, 4.318547e-01,365.9702567, 0.9954999423
mom,mommy_mom,ADS,1, 2535, 2533, 9,358.10081, 1.439141e+00, 62.9448269,-1.7135624084
mom,mommy_mom,ADS,1, 2535, 2533, 9,278.00744, 2.546217e-01,276.4552728, 0.1952315522
mom,mommy_mom,ADS,1, 2535, 2533, 9,202.06722,-8.684755e-01,191.3814300,-0.5653328155
mom,mommy_mom,ADS,1, 2535, 2533,12,262.08577, 1.915243e-02,251.4563290,-0.0282602432
mom,mommy_mom,ADS,1, 2570, 2568,50,410.48252, 2.213826e+00,425.4330213, 1.5271000029
mom,mommy_mom,ADS,1, 2574, 2572,36,212.13825,-7.195327e-01,174.3698448,-0.7174172297
mom,mommy_mom,ADS,1, 2573, 2572,36,158.95570,-1.506061e+00,142.8330907,-0.9993573735
mom,mommy_mom,ADS,1, 2631, 2628,28,142.10045,-1.755338e+00,116.9274816,-1.2309548020
mom,mommy_mom,ADS,1, 2635, 2632,53,130.66389,-1.924475e+00,273.9779131, 0.1730838340
mom,mommy_mom,ADS,1, 2593, 2591,52,257.85504,-4.341672e-02,389.9052649, 1.2094801004
mom,mommy_mom,ADS,1, 2624, 2622,51,175.50070,-1.261374e+00, 38.9597735,-1.9279899742
mom,mommy_mom,ADS,1, 2574, 2572,36,169.47046,-1.350556e+00,142.2099562,-1.0049282270
mom,mommy_mom,ADS,1, 2574, 2572,36,133.75036,-1.878829e+00, 29.0655678,-2.0164446625
mom,mommy_mom,ADS,1, 3396, 3395,18,132.51221,-1.897140e+00,114.2489892,-1.2549006566
mom,mommy_mom,ADS,1, 3396, 3395,18,104.80411,-2.306922e+00, 46.9754705,-1.8563292456
mom,mommy_mom,ADS,1, 3396, 3395,31,149.17982,-1.650639e+00,319.5609167, 0.5805981441
mom,mommy_mom,ADS,1, 3396, 3395,31,193.08766,-1.001276e+00,352.4555833, 0.8746780927
mom,mommy_mom,ADS,1, 3396, 3395,52,141.12762,-1.769725e+00,289.2468836, 0.3095891863
mom,mommy_mom,ADS,1, 3396, 3395,52, 94.81291,-2.454684e+00, 25.8214473,-2.0454472612
mom,mommy_mom,ADS,1, 3396, 3395,52,117.21815,-2.123327e+00, 70.7688473,-1.6436152786
mom,mommy_mom,ADS,1, 3396, 3395,52, 99.54321,-2.384726e+00, 44.3649529,-1.8796674025
mom,mommy_mom,ADS,1, 3396, 3395,52, 99.11133,-2.391113e+00,100.8477584,-1.3747083239
mom,mommy_mom,ADS,1, 3396, 3395,45,148.05519,-1.667272e+00,130.0385396,-1.1137412943
mom,mommy_mom,ADS,1, 3432, 3429,65,115.00615,-2.156041e+00,342.6312744, 0.7868482847
mom,mommy_mom,ADS,1, 3508, 3507,41,362.79616, 1.508581e+00,367.8872743, 1.0126381740
mom,mommy_mom,ADS,1, 3516, 3514,40,270.31557, 1.408649e-01,159.1386536,-0.8535848338
mom,mommy_mom,ADS,1, 3518, 3517,40,341.83731, 1.198616e+00,110.8528504,-1.2852623059
mom,mommy_mom,ADS,1, 3518, 3517,40,296.45723, 5.274797e-01,231.7880750,-0.2040954086
mom,mommy_mom,ADS,1, 3513, 3512,42,322.17441, 9.078170e-01,406.6750369, 1.3594026933
mom,mommy_mom,ADS,1, 3520, 3519,41,198.31483,-9.239704e-01,107.2519465,-1.3174545648
mom,mommy_mom,ADS,1, 3518, 3517,40,206.44707,-8.037008e-01,328.8001365, 0.6631972263
mom,mommy_mom,ADS,1, 3518, 3517,40,275.06911, 2.111661e-01,250.0827558,-0.0405400558
mom,mommy_mom,ADS,1, 3518, 3517,40,367.22345, 1.574058e+00,164.3991335,-0.8065558831
mom,mommy_mom,ADS,1, 3513, 3512,42,171.67740,-1.317917e+00,294.7576828, 0.3588560047
mom,mommy_mom,ADS,1, 3526, 3524,40,275.26570, 2.140734e-01,237.8020049,-0.1503305775
mom,mommy_mom,ADS,1, 3526, 3524,40,229.33885,-4.651491e-01,308.0023737, 0.4772641970
mom,mommy_mom,ADS,1, 3526, 3524,40,253.61461,-1.061295e-01,294.5525454, 0.3570220659
mom,mommy_mom,ADS,1, 3542, 3537,40,151.87317,-1.610807e+00,129.5838554,-1.1178061933
mom,mommy_mom,ADS,1, 3542, 3537,40,233.12695,-4.091261e-01,239.7664274,-0.1327685422
mom,mommy_mom,ADS,1, 3533, 3532,41,302.91746, 6.230217e-01,274.8781635, 0.1811321175
mom,mommy_mom,ADS,1, 3533, 3532,41,275.17871, 2.127869e-01,283.9406500, 0.2621511956
mom,mommy_mom,ADS,1, 3542, 3537,40,302.64333, 6.189674e-01,264.0707089, 0.0845129382
mom,mommy_mom,ADS,1, 3545, 3543,42,261.85440, 1.573066e-02,220.5555680,-0.3045145771
mom,mommy_mom,ADS,1, 3542, 3537,40,257.14841,-5.386723e-02,272.6617779, 0.1613175204
mom,mommy_mom,ADS,1, 3545, 3543,42,281.84568, 3.113863e-01,247.4964217,-0.0636620108
mom,mommy_mom,ADS,1, 3545, 3543,42,296.70806, 5.311894e-01,331.1756085, 0.6844340641
mom,mommy_mom,ADS,1, 3545, 3543,42,235.90504,-3.680402e-01,258.4531319, 0.0342915211
mom,mommy_mom,ADS,1, 3545, 3543,42,251.51849,-1.371294e-01,415.4904573, 1.4382129882
mom,mommy_mom,ADS,1, 3545, 3543,42,323.68192, 9.301119e-01,284.2462711, 0.2648834633
mom,mommy_mom,ADS,1, 3545, 3543,42,311.35290, 7.477752e-01,354.5481673, 0.8933858973
mom,mommy_mom,ADS,1, 3545, 3543,42,325.39119, 9.553907e-01,453.1468348, 1.7748628678
mom,mommy_mom,ADS,1, 3545, 3543,42,370.13686, 1.617145e+00,416.3963354, 1.4463115830
mom,mommy_mom,ADS,1, 3545, 3543,42,144.18299,-1.724538e+00,155.8360147,-0.8831105894
mom,mommy_mom,ADS,1, 3547, 3546,39,179.33115,-1.204724e+00,364.3693474, 0.9811877335
mom,mommy_mom,ADS,1, 3545, 3543,42,265.30520, 6.676541e-02,345.1356977, 0.8092379527
mom,mommy_mom,ADS,1, 3526, 3524,40,154.95800,-1.565184e+00,152.9331036,-0.9090627581
mom,mommy_mom,ADS,1, 3526, 3524,40,211.96441,-7.221036e-01,221.5184657,-0.2959062236
mom,mommy_mom,ADS,1, 3556, 3555,40,252.48194,-1.228807e-01,364.6362348, 0.9835737200
mom,mommy_mom,ADS,1, 3554, 3553,40,329.58109, 1.017356e+00,281.9290783, 0.2441676446
mom,mommy_mom,ADS,1, 3554, 3553,40,268.35201, 1.118254e-01,226.6316168,-0.2501944000
mom,mommy_mom,ADS,1, 3549, 3548,41,191.65650,-1.022442e+00,225.5331192,-0.2600150224
mom,mommy_mom,ADS,1, 3554, 3553,40,257.51976,-4.837532e-02,290.5344451, 0.3211000502
mom,mommy_mom,ADS,1, 3561, 3560,40,323.01840, 9.202990e-01,331.7278333, 0.6893709810
mom,mommy_mom,ADS,1, 3547, 3546,39,301.78854, 6.063258e-01,326.9116272, 0.6463138597
mom,mommy_mom,ADS,1, 3547, 3546,39,339.42833, 1.162989e+00,402.3623852, 1.3208473728
mom,mommy_mom,ADS,1, 3561, 3560,40,289.01973, 4.174849e-01,434.3237143, 1.6065832379
mom,mommy_mom,ADS,1, 3523, 3521,41,240.26225,-3.036005e-01,317.4521357, 0.5617455375
mom,mommy_mom,ADS,1, 3563, 3562,42,203.19973,-8.517265e-01,358.3810388, 0.9276519579
mom,mommy_mom,ADS,1, 3563, 3562,42,202.47396,-8.624601e-01,243.1264340,-0.1027299175
mom,mommy_mom,ADS,1, 3569, 3567,41,326.45620, 9.711413e-01,316.0440782, 0.5491574335
mom,mommy_mom,ADS,1, 3570, 3565,42,375.16424, 1.691496e+00,416.0792366, 1.4434767039
mom,mommy_mom,ADS,1, 3570, 3565,42,262.78173, 2.944527e-02, 41.5097658,-1.9051929168
mom,mommy_mom,ADS,1, 3570, 3565,42,288.78963, 4.140820e-01,209.7033270,-0.4015341493
mom,mommy_mom,ADS,1, 3584, 3532,41,149.37235,-1.647792e+00,285.2451898, 0.2738138456
mom,mommy_mom,ADS,1, 3581, 3565,42,145.92329,-1.698801e+00,177.2234970,-0.6919054384
mom,mommy_mom,ADS,1, 3569, 3567,41,173.97654,-1.283915e+00,292.4868346, 0.3385545093
mom,mommy_mom,ADS,1, 3552, 3550,41,273.40665, 1.865796e-01,378.4130155, 1.1067388221
mom,mommy_mom,ADS,1, 3542, 3537,40,366.21310, 1.559115e+00,337.2501353, 0.7387406345
mom,mommy_mom,ADS,1, 3396, 3395,41,120.51453,-2.074577e+00, 48.6554485,-1.8413101593
mom,mommy_mom,ADS,1, 3542, 3537,40,203.73818,-8.437632e-01,203.3474511,-0.4583559949
mom,mommy_mom,ADS,1, 3542, 3537,40,307.93855, 6.972796e-01,447.7775394, 1.7268611014
mom,mommy_mom,ADS,1, 3539, 3536,40,283.30041, 3.329006e-01,270.4074921, 0.1411640935
mom,mommy_mom,ADS,1, 3586, 3536,40,209.37547,-7.603921e-01,201.8292405,-0.4719288725
mom,mommy_mom,ADS,1, 3539, 3536,40,191.86744,-1.019322e+00,260.3963339, 0.0516638433
mom,mommy_mom,ADS,1, 3586, 3536,40,177.47939,-1.232110e+00,153.7365101,-0.9018802639
mom,mommy_mom,ADS,1, 3847, 3846, 9,357.14118, 1.424948e+00,289.4790268, 0.3116645584
mom,mommy_mom,ADS,1, 3843, 3842,10,361.77546, 1.493486e+00,143.2726785,-0.9954274372
mom,mommy_mom,ADS,1, 3843, 3842,11,211.94846,-7.223396e-01,306.4318412, 0.4632235586
mom,mommy_mom,ADS,1, 3847, 3846, 9,262.62675, 2.715324e-02,233.1566097,-0.1918606405
mom,mommy_mom,ADS,1, 3850, 3849, 9,228.94014,-4.710457e-01,109.7590008,-1.2950413753
mom,mommy_mom,ADS,1, 3847, 3846,13,257.12106,-5.427172e-02,349.4838195, 0.8481103773
mom,mommy_mom,ADS,1, 3847, 3846,11,385.49839, 1.844330e+00, 69.3738326,-1.6560867793
mom,mommy_mom,ADS,1, 3850, 3849,13,235.43573,-3.749809e-01, 38.8214068,-1.9292269791
mom,mommy_mom,ADS,1, 3847, 3846,11,343.32358, 1.220597e+00,190.1177691,-0.5766300068
mom,mommy_mom,ADS,1, 3850, 3849,13,179.91342,-1.196113e+00,106.0074700,-1.3285802462
mom,mommy_mom,ADS,1, 3850, 3849,11,190.74832,-1.035873e+00,374.7909327, 1.0743572220
mom,mommy_mom,ADS,1, 3850, 3849,13,229.96148,-4.559409e-01, 98.1087563,-1.3991951386
mom,mommy_mom,ADS,1, 3850, 3849,11,202.97024,-8.551205e-01,231.7938143,-0.2040440982
mom,mommy_mom,ADS,1, 3850, 3849,10,362.91004, 1.510265e+00,187.3252720,-0.6015950695
mom,mommy_mom,ADS,1, 3850, 3849,13,269.98449, 1.359684e-01,256.6273388, 0.0179688400
mom,mommy_mom,ADS,1, 3847, 3846,14,342.39860, 1.206917e+00, 82.2584531,-1.5408976340
mom,mommy_mom,ADS,1, 3847, 3846,14,347.48418, 1.282129e+00, 71.8666965,-1.6338004523
mom,mommy_mom,ADS,1, 3850, 3849,15,217.29527,-6.432644e-01,113.3233815,-1.2631756350
mom,mommy_mom,ADS,1, 3850, 3849,11,247.12658,-2.020824e-01,214.5598706,-0.3581164091
mom,mommy_mom,ADS,1, 3850, 3849,11,241.77171,-2.812767e-01, 69.2230854,-1.6574344665
mom,mommy_mom,ADS,1, 3850, 3849,11,166.53115,-1.394026e+00,120.8554210,-1.1958388291
mom,mommy_mom,ADS,1, 3847, 3846,12,360.31362, 1.471866e+00, 45.0143857,-1.8738614411
mom,mommy_mom,ADS,1, 3857, 3856, 9,225.83693,-5.169398e-01,211.9393203,-0.3815442584
mom,mommy_mom,ADS,1, 3847, 3846,14,289.15741, 4.195211e-01,144.9572800,-0.9803670161
mom,mommy_mom,ADS,1, 3854, 3853,14,284.73858, 3.541700e-01,239.5571441,-0.1346395455
mom,mommy_mom,ADS,1, 3854, 3853,14,241.09029,-2.913545e-01,337.5515804, 0.7414355684
mom,mommy_mom,ADS,1, 3857, 3856,14,113.06152,-2.184801e+00, 92.3304978,-1.4508530549
mom,mommy_mom,ADS,1, 3857, 3856,14,179.73156,-1.198803e+00, 66.8877839,-1.6783121782
mom,mommy_mom,ADS,1, 3847, 3846,13,278.45567, 2.612506e-01,231.9681402,-0.2024856160
mom,mommy_mom,ADS,1, 3847, 3846,13,336.08098, 1.113484e+00,272.2878891, 0.1579749358
mom,mommy_mom,ADS,1, 3860, 3859, 9,141.69478,-1.761337e+00,101.9990255,-1.3644159393
mom,mommy_mom,ADS,1, 3865, 3864,10,226.65353,-5.048630e-01,232.9349468,-0.1938423175
mom,mommy_mom,ADS,1, 3867, 3866,14,264.01067, 4.762022e-02,299.0087744, 0.3968609740
mom,mommy_mom,ADS,1, 3867, 3866,12,308.04233, 6.988145e-01,185.0185866,-0.6222169505
mom,mommy_mom,ADS,1, 3867, 3866,12,263.12249, 3.448480e-02,354.1891177, 0.8901759755
mom,mommy_mom,ADS,1, 3867, 3866,12,195.33090,-9.681004e-01, 71.7344720,-1.6349825457
mom,mommy_mom,ADS,1, 3867, 3866,12,211.60484,-7.274214e-01, 69.9354924,-1.6510655129
mom,mommy_mom,ADS,1, 3867, 3866,12,233.75614,-3.998209e-01, 97.8887664,-1.4011618585
mom,mommy_mom,ADS,1, 3867, 3866,12,256.88163,-5.781275e-02,283.3460559, 0.2568354947
mom,mommy_mom,ADS,1, 3867, 3866,12,304.14265, 6.411413e-01,157.9149252,-0.8645250264
mom,mommy_mom,ADS,1, 3867, 3866,13,241.86668,-2.798722e-01,226.6283885,-0.2502232611
mom,mommy_mom,ADS,1, 3867, 3866,13,282.11889, 3.154269e-01,201.5980988,-0.4739952909
mom,mommy_mom,ADS,1, 3867, 3866,15,294.15462, 4.934259e-01,122.2591125,-1.1832897574
mom,mommy_mom,ADS,1, 3867, 3866,14,263.86160, 4.541565e-02,368.1732421, 1.0151947403
mom,mommy_mom,ADS,1, 3867, 3866, 9,344.25022, 1.234301e+00,327.6564694, 0.6529727860
mom,mommy_mom,ADS,1, 3867, 3866,15,124.99650,-2.008292e+00, 98.8675076,-1.3924118641
mom,mommy_mom,ADS,1, 3867, 3866,12,271.14477, 1.531280e-01,112.4911589,-1.2706157463
mom,mommy_mom,ADS,1, 3867, 3866,14,288.76288, 4.136864e-01,183.7286938,-0.6337486564
mom,mommy_mom,ADS,1, 3867, 3866,15,201.72029,-8.736062e-01,183.4891629,-0.6358900749
mom,mommy_mom,ADS,1, 3867, 3866,10,397.41135, 2.020513e+00,338.2584552, 0.7477550642
mom,mommy_mom,ADS,1, 3867, 3866,14,250.00391,-1.595289e-01,275.0720446, 0.1828654242
mom,mommy_mom,ADS,1, 3867, 3866,12,407.10302, 2.163845e+00,295.5105552, 0.3655867213
mom,mommy_mom,ADS,1, 3867, 3866,12,286.96746, 3.871334e-01,318.0496862, 0.5670876681
mom,mommy_mom,ADS,1, 3867, 3866,13,339.27302, 1.160692e+00,273.9906215, 0.1731974481
mom,mommy_mom,ADS,1, 3867, 3866,11,233.32889,-4.061395e-01,109.4836408,-1.2975031074
mom,mommy_mom,ADS,1, 3867, 3866,11,255.22597,-8.229868e-02,200.2599532,-0.4859583784
mom,mommy_mom,ADS,1, 3867, 3866,15,348.24691, 1.293409e+00,119.3789124,-1.2090388896
mom,mommy_mom,ADS,1, 3867, 3866,15,267.97857, 1.063024e-01, 86.4612493,-1.5033244277
mom,mommy_mom,ADS,1, 3867, 3866,11,326.62878, 9.736937e-01,362.8952527, 0.9680092543
mom,mommy_mom,ADS,1, 3867, 3866,12,261.21030, 6.204910e-03,110.6022632,-1.2875025673
mom,mommy_mom,ADS,1, 3867, 3866,12,309.31768, 7.176759e-01,220.7033494,-0.3031934041
mom,mommy_mom,ADS,1, 3867, 3866,14,197.43733,-9.369479e-01,164.2949941,-0.8074868945
mom,mommy_mom,ADS,1, 3867, 3866,12,368.71414, 1.596104e+00,160.9756964,-0.8371615803
